Name,Url,Telephone,Longitude,Latitude,AddressRegion,AddressLocality,AddressCountry,Tags,Price_EUR,Tag_Region,Rating,Unit,Section,ComplexList
Kilrush Marina,http://kilrushmarina.ie/,+353(0)659052072,-9.495003237,52.63499023,Clare,Kilrush,Ireland,"Self Catering Accommodation,Welcome Standard,Activity Holiday Accommodation",771,"Self Catering Accommodation,Welcome Standard,Activity Holiday Accommodation_Clare",4,Blk,71,"[1, 6, 1]"
Termon House - Irish Landmark Trust,http://www.irishlandmark.com/property/termon_house/,+353(0)16704733,-8.451320915,54.93504732,Donegal,Dungloe,Ireland,"Self Catering Accommodation,Welcome Standard",947,"Self Catering Accommodation,Welcome Standard_Donegal",1,Lot,12,"[9, 0, 2]"
Aldridge Lodge,http://www.aldridgelodge.com,+353(0)51389116,-6.909463008,52.21617335,Wexford,Duncannon,Ireland,"B&B,Welcome Standard",692,"B&B,Welcome Standard_Wexford",5,Div,7,"[5, 2, 9]"
Batty Langley Lodge - Irish Landmark Trust,http://irishlandmark.com/property/batty-langley-lodge/,+353(0)16704733,-6.51702276,53.34690956,Kildare,Leixlip,Ireland,"Self Catering Accommodation,Welcome Standard",873,"Self Catering Accommodation,Welcome Standard_Kildare",4,Zone,5,"[9, 5]"
Galley Head Lightkeeper's Cottages - Irish Landmark Trust,http://irishlandmark.com/property/galley-head-lightkeepers-house-1-2/,+353(0)16704733,-8.952414509,51.52967869,Cork,Castlefreke,Ireland,"Self Catering Accommodation,Welcome Standard",669,"Self Catering Accommodation,Welcome Standard_Cork",4,Div,59,"[1, 1]"
St. Johns Point Lightkeeper's Cottages - Irish Landmark Trust,http://www.irishlandmark.com/property/sj-schooner/,+353(0)16704733,-8.459710746,54.56933786,Donegal,Dunkineely,Ireland,"Self Catering Accommodation,Welcome Standard",924,"Self Catering Accommodation,Welcome Standard_Donegal",2,Lot,20,"[3, 6, 3]"
Castletown Roundhouse & Gatehouse,http://www.irishlandmark.com/view-properties/?prop1=1808&prop2=1300&searchText=Castletown%20Properties,+353(0)16704733,-6.537221315,53.34148865,Kildare,Celbridge,Ireland,"Self Catering Accommodation,Welcome Standard",612,"Self Catering Accommodation,Welcome Standard_Kildare",2,Blk,98,"[2, 2, 2, 3]"
Kilmore Quay Marina,http://kilmorequaymarina.com/,+353(0)539129955,-6.58943885,52.17218276,Wexford,Kilmore Quay,Ireland,"Self Catering Accommodation,Welcome Standard",1026,"Self Catering Accommodation,Welcome Standard_Wexford",3,Blk,14,"[2, 2, 9, 6, 1]"
Achill Seal Caves Caravan & Camping,http://achillsealcaves.com,+353(0)873536379,-10.02352193,54.0098465,Mayo,,Ireland,"Camping,Welcome Standard",633,"Camping,Welcome Standard_Mayo",4,Lot,94,"[1, 1, 4, 6, 1]"
Mulhollow B&B,http://marikilbane.wixsite.com/achillislandseaweed,3.53877E+11,-10.04513313,53.9776597,Mayo,,Ireland,"B&B,Welcome Standard,Activity Holiday Accommodation",717,"B&B,Welcome Standard,Activity Holiday Accommodation_Mayo",4,Sect,67,"[1, 7, 0, 4, 6]"
Annes Grove,http://irishlandmark.com,+353(0)16704733,-8.472440006,52.19523845,Cork,Castletownroche,Ireland,"Self Catering Accommodation,Welcome Standard",704,"Self Catering Accommodation,Welcome Standard_Cork",4,Zone,11,"[6, 6, 6]"
The Red Cottage & Stables,http://redcottagesligo.com,+353(0)877837619,-8.473312,54.293448,Sligo,,Ireland,"B&B,Welcome Standard",1099,"B&B,Welcome Standard_Sligo",5,Zone,6,"[7, 7, 3]"
Boolakennedy Self Catering Luxury Farm Cottages,http://boolakennedy.irish,+353(0)868388848,-8.056943382,52.33738035,Tipperary,Cahir,Ireland,"Self Catering Accommodation,Welcome Standard",632,"Self Catering Accommodation,Welcome Standard_Tipperary",5,Blk,40,"[9, 8, 7, 7]"
Barrow House,http://barrowhouse.ie,+353(0)892463342,-9.853508412,52.29924711,Kerry,Ardfert,Ireland,"B&B,Welcome Standard",857,"B&B,Welcome Standard_Kerry",4,Div,34,"[2, 7, 1, 3, 9]"
Bluebell Cottage Tipperary,http://airbnb.ie/rooms/18887511,+353(0)851218219,-8.019568342,52.77536175,Tipperary,Borrisoleigh,Ireland,Self Catering Accommodation,955,Self Catering Accommodation_Tipperary,2,Lot,32,"[8, 4, 2]"
Ash Lodge,,+353(0)862314240,-8.26447244,54.08614654,Sligo,Geevagh,Ireland,Self Catering Accommodation,910,Self Catering Accommodation_Sligo,3,Blk,53,"[5, 4]"
Travelodge Castletroy,http://www.travelodge.ie/hotels/406/Limerick-Castletroy-hotel?rooms%5B0%5D%5BroomId%5D=n33b9hh79hxku0&rooms%5B0%5D%5Badults%5D=1&rooms%5B0%5D%5Bchildren%5D=0&rooms%5B0%5D%5Bextras%5D%5B0%5D=&lozenges=&strikeThroughShown=0,+353(0)61603500,-8.585062505,52.66458296,Limerick,Castletroy,Ireland,Hotel,1009,Hotel_Limerick,3,Sect,13,"[0, 2, 0, 3]"
Murphy's Hotel,http://murphys-hotel.ie,+353(0)40238109,-6.464082557,52.79959993,Wicklow,Tinahely,Ireland,Hotel,1082,Hotel_Wicklow,4,Blk,13,"[1, 6, 0, 5, 9]"
Seafort Luxury Hideaway,http://seafort.ie,+353(0)2751748,-9.443307313,51.69283756,Cork,Bantry,Ireland,"B&B,Welcome Standard",836,"B&B,Welcome Standard_Cork",5,Lot,69,"[1, 5, 2]"
Galway Coast Cottages,http://www.galwaycoastcottages.com,+353(0)91592784,-9.16435894,53.25034838,Galway,Barna,Ireland,"Self Catering Accommodation,Welcome Standard",1097,"Self Catering Accommodation,Welcome Standard_Galway",2,Sect,99,"[8, 6, 6, 6, 7]"
Pearse Lodge,https://www.pearselodge.com,3.53719E+11,-8.4678961,54.2634284,Sligo,,Ireland,"B&B,Welcome Standard",791,"B&B,Welcome Standard_Sligo",3,Lot,28,"[9, 3, 0]"
Cloghaun Luxury Homes,http://cloghaunluxuryhomes.ie,+353(0)61411109,-9.341711098,53.05126958,Clare,Doolin,Ireland,"Self Catering Accommodation,Welcome Standard",1191,"Self Catering Accommodation,Welcome Standard_Clare",1,Sect,93,"[6, 9, 3, 4]"
"The Butterbean Restaurant, Bed & Breakfast",https://www.thebutterbean.ie/,+353(0)749373693,-7.259766346,55.25131311,Donegal,Carndonagh,Ireland,"B&B,Welcome Standard",903,"B&B,Welcome Standard_Donegal",4,Sect,35,"[3, 7, 4, 7]"
Inishowen Gateway Hotel,http://www.inishowengateway.com,+353(0)749361144,-7.457001347,55.12579789,Donegal,Buncrana,Republic of Ireland,Hotel,1042,Hotel_Donegal,3,Div,34,"[2, 9, 5]"
Clifden Eco Beach Camping & Caravanning Park,http://www.clifdenecocamping.ie,+353(0)9544036,-10.13445952,53.5236765,Galway,Clifden,Ireland,"Camping,Welcome Standard",1125,"Camping,Welcome Standard_Galway",3,Blk,9,"[5, 3, 9, 3]"
Thomond House,,+353(0)876489197,-8.903560214,52.7799622,Clare,,Ireland,B&B,1076,B&B_Clare,3,Blk,42,"[4, 0, 0, 9, 5]"
Inishmulclohy Lodge,http://www.nealgreig.com,+353(0)876421482,-8.580957636,54.30117221,Sligo,Coney Island,Republic of Ireland,Self Catering Accommodation,1111,Self Catering Accommodation_Sligo,2,Sect,50,"[8, 6, 6]"
Sligo City Hotel,http://www.sligocityhotel.com,+353(0)719144000,-8.476161321,54.27319286,Sligo,,Republic of Ireland,Hotel,922,Hotel_Sligo,3,Lot,66,"[1, 0, 7, 0]"
Lough Lannagh Lodge,http://www.loughlannagh.ie/lodge,+353(0)949027111,-9.311807915,53.84914608,Mayo,Castlebar,Republic of Ireland,Hostel,626,Hostel_Mayo,4,Div,16,"[1, 2, 7, 6]"
Connemara Lake Hotel,https://www.theconnemaralakehotel.com/,35391866016,-9.319657,53.4287001,Galway,Oughterard,Ireland,Hotel,896,Hotel_Galway,2,Blk,19,"[6, 0, 8, 2, 1]"
The Ring of Kerry Hotel,http://www.ringofkerryhotel.ie,+353(0)669472543,-10.23713994,51.94029154,Kerry,,Republic of Ireland,Hotel,709,Hotel_Kerry,1,Sect,43,"[1, 5, 4, 7, 0]"
Glengarriff Caravan and Camping Park,,+353(0)2763154,-9.555153169,51.7481265,Cork,Glengarriff,Republic of Ireland,Camping,1134,Camping_Cork,2,Zone,7,"[4, 4]"
Lough Lannagh Caravan Park,http://www.loughlannagh.ie/caravan-camping,+353(0)949027111,-9.324560434,53.84917394,Mayo,Castlebar,Republic of Ireland,Camping,742,Camping_Mayo,1,Blk,15,"[6, 1, 9, 4, 9]"
Isaacs Apartments,http://www.isaacscork.com,+353(0)214500011,-8.468089,51.901594,Cork,Cork City,Republic of Ireland,Self Catering Accommodation,737,Self Catering Accommodation_Cork,2,Lot,63,"[0, 5, 4, 4, 3]"
Morriscastle Strand Family Caravan Park,http://www.morriscastlestrand.com,+353(0)539130124,-6.239527,52.517886,Wexford,Kilmuckridge,Republic of Ireland,Camping,749,Camping_Wexford,4,Zone,95,"[4, 1, 2, 1]"
Listowel Arms Hotel,http://www.listowelarms.com,+353(0)6821500,-9.486950555,52.44519943,Kerry,Listowel,Republic of Ireland,Hotel,986,Hotel_Kerry,1,Sect,57,"[6, 3, 3, 0, 2]"
Abbeyleix Manor,https://www.abbeyleixmanorhotel.com/,3.53579E+11,-7.352623,52.906489,Laois,Abbeyleix,Republic of Ireland,Hotel,943,Hotel_Laois,4,Blk,15,"[0, 1, 8, 5, 0]"
Westport House Caravan & Camping Park,https://www.westporthouse.ie/camping/,+353(0)9827766,-9.535621,53.800613,Mayo,Westport,Republic of Ireland,Camping,1170,Camping_Mayo,2,Lot,99,"[7, 3, 3]"
Pairc Saoire an Spideil,http://www.spiddalmobilehomes.ie,+353(0)91553372,-9.306548508,53.25507719,Galway,Spiddal,Republic of Ireland,Camping,850,Camping_Galway,5,Div,52,"[5, 9, 2, 2]"
Old Mill Holiday Hostel,https://www.facebook.com/old.millholidayhostel,+353(0)9827045,-9.524102,53.800414,Mayo,Westport,Republic of Ireland,Hostel,769,Hostel_Mayo,4,Zone,71,"[6, 5]"
"Central Hotel, Conference and Leisure Centre",https://www.facebook.com/pg/centralhoteldonegal/about/,+353(0)749721027,-8.11079991,54.65349121,Donegal,Donegal Town,Republic of Ireland,Hotel,629,Hotel_Donegal,2,Lot,20,"[6, 3, 1]"
Errigal Country House Hotel,http://www.errigalhotel.com,3.53496E+11,-7.102662,54.06511,Cavan,Cootehill,Republic of Ireland,Hotel,604,Hotel_Cavan,3,Sect,58,"[4, 4, 4, 9]"
Arus Grattan,http://www.arusgrattan.com,+353(0)91525951,-9.071002453,53.26339491,Galway,Galway City,Republic of Ireland,Self Catering Accommodation,824,Self Catering Accommodation_Galway,1,Div,8,"[2, 5]"
Falls Hotel,http://www.fallshotel.ie,+353(0)657071004,-9.298247287,52.94075494,Clare,Ennistymon,Republic of Ireland,Hotel,1156,Hotel_Clare,1,Blk,62,"[1, 5]"
Creighton Hotel,http://www.creightonhotel.ie/,+353(0)4751055,-7.234677674,54.18135998,Monaghan,Clones,Republic of Ireland,Hotel,914,Hotel_Monaghan,5,Lot,21,"[6, 1, 8, 4]"
Waterford Castle Hotel and Golf Resort,http://www.waterfordcastleresort.com,35351878203,-7.059350129,52.25336931,Waterford,Ballinakill,Republic of Ireland,Hotel,1137,Hotel_Waterford,5,Div,91,"[3, 2]"
Berehaven Lodge,https://www.facebook.com/pages/Berehaven-Holiday-Resort/224749127702697?ref=hl,+353(0)2771464,-9.83455,51.659148,Cork,Castletownbere,Republic of Ireland,Self Catering Accommodation,661,Self Catering Accommodation_Cork,1,Blk,6,"[4, 4, 4]"
Ballyseede Castle Hotel,http://www.ballyseedecastle.com,+353(0)667125799,-9.646791936,52.25624198,Kerry,Tralee,Republic of Ireland,Hotel,656,Hotel_Kerry,2,Div,65,"[9, 4, 9, 8, 8]"
Mill Park,http://www.millparkhotel.com/,+353(0)749722880,-8.118215,54.65912,Donegal,Donegal Town,Republic of Ireland,Hotel,1100,Hotel_Donegal,1,Sect,14,"[4, 3]"
Glen of Aherlow Caravan & Camping Park,http://www.tipperarycamping.com,+353(0)6256555,-8.192575,52.418919,Tipperary,Newtown,Republic of Ireland,Camping,664,Camping_Tipperary,2,Zone,69,"[0, 6]"
Twin Trees Hotel & Leisure Club,http://www.twintreeshotel.ie,+353(0)9621033,-9.135654,54.117456,Mayo,Ballina,Republic of Ireland,Hotel,631,Hotel_Mayo,2,Blk,49,"[8, 6, 0]"
Nuremore Hotel,http://www.nuremore.com,+353(0)429661438,-6.694879948,53.96300993,Monaghan,Carrickmacross,Republic of Ireland,Hotel,842,Hotel_Monaghan,2,Zone,96,"[4, 5, 9, 6, 0]"
Inish Beg Estate,http://www.inishbeg.com,+353(0)2821745,-9.351408,51.521973,Cork,Baltimore,Republic of Ireland,Self Catering Accommodation,1155,Self Catering Accommodation_Cork,3,Lot,65,"[4, 0]"
Absolute Hotel Limerick,https://www.absolutehotel.com/,35361463600,-8.6195168,52.6673674,Limerick,,Ireland,Hotel,1014,Hotel_Limerick,1,Blk,37,"[7, 1]"
Clifden Station House,http://www.clifdenstationhouse.com,+353(0)9521699,-10.01771,53.488777,Galway,Clifden,Republic of Ireland,Hotel,659,Hotel_Galway,5,Div,9,"[5, 0]"
Clifden Station House Suites,http://www.clifdenstationhouse.com,+353(0)9521699,-10.017696,53.4888,Galway,Clifden,Republic of Ireland,Self Catering Accommodation,1103,Self Catering Accommodation_Galway,4,Sect,59,"[9, 6, 9]"
Charlotte Rooms @ The Ritz Centre,https://www.facebook.com/Charlotte-Rooms-352238655137041,+353(0)599105083,-6.929962078,52.83629808,Carlow,Carlow Town,Ireland,Hostel,1106,Hostel_Carlow,4,Zone,44,"[6, 2, 3]"
Bere Island Lodge,http://www.bereislandlodge.com,+353(0)2775988,-9.818695945,51.63631668,Cork,Bere Island,Republic of Ireland,B&B,1081,B&B_Cork,1,Blk,6,"[8, 1]"
Bramble Rock,http://www.bramblerock.com,+353(0)40445075,-6.291733,53.009756,Wicklow,Glendalough,Republic of Ireland,B&B,1142,B&B_Wicklow,4,Blk,58,"[4, 4]"
Bunratty Castle Hotel,http://www.bunrattycastlehotel.com,+353(0)61478700,-8.815134389,52.69625138,Clare,Bunratty,Republic of Ireland,Hotel,744,Hotel_Clare,5,Sect,21,"[3, 2, 9]"
Leixlip Manor and Gardens,http://www.leixlipmanorhotel.ie,+353(0)16514900,-6.488585316,53.36552326,Kildare,Leixlip,Republic of Ireland,Hotel,1188,Hotel_Kildare,1,Zone,24,"[9, 9, 6, 8]"
The Pier Hotel,http://www.thepierhotellimerick.com,+353(0)61317179,-8.629095731,52.66464708,Limerick,Limerick City,Ireland,Hotel,792,Hotel_Limerick,4,Sect,1,"[9, 4]"
Ashford Castle Hotel,https://www.facebook.com/pages/Ashford-Castle-in-Ireland/115664027323?fref=ts,+353(0)949546003,-9.284591897,53.53450825,Mayo,Cong,Republic of Ireland,Hotel,1082,Hotel_Mayo,2,Div,37,"[2, 0, 8, 4]"
The Honey Pod,http://thehoneypod.ie,+353(0)873592921,-8.20677461,54.55291075,Donegal,,Ireland,"B&B,Welcome Standard",948,"B&B,Welcome Standard_Donegal",4,Zone,22,"[6, 0]"
Fairhill House Hotel,http://www.fairhillhouse.com,+353(0)949546176,-9.364485,53.544422,Galway,Connemara,Republic of Ireland,Hotel,1068,Hotel_Galway,3,Zone,8,"[7, 7, 4]"
Dan O'Haras Farmhouse,http://www.facebook.com/connemara.heritage.history.centre,+353(0)9521808,-9.905362444,53.47773566,Galway,Clifden,Republic of Ireland,B&B,977,B&B_Galway,5,Sect,43,"[8, 1, 0]"
Applecroft House,http://www.applecrofthouse.com,+353(0)646632782,-9.497559,52.052724,Kerry,Killarney,Republic of Ireland,B&B,986,B&B_Kerry,1,Div,22,"[8, 4]"
Torine House,http://www.torinehouse.com,+353(0)669761352,-9.795116,52.112044,Kerry,Killorglin,Republic of Ireland,B&B,970,B&B_Kerry,2,Sect,14,"[1, 0]"
Belmont House,http://www.bandbireland.com/accommodation/26404/belmont-house,+353(0)51832174,-7.094796,52.269504,Waterford,Waterford City,Republic of Ireland,B&B,1068,B&B_Waterford,2,Div,47,"[4, 0, 2, 6, 5]"
Mia's Cottage,https://donegalaccommodation.net/holiday-home/mias-cottage-clonmany/,+353(0)749153503,-7.414068895,55.2556504,Donegal,Clonmany,Ireland,Self Catering Accommodation,1044,Self Catering Accommodation_Donegal,2,Sect,7,"[0, 0, 0, 3, 7]"
Winacre Lodge,http://www.winacrelodge.com/,+353(0)91523459,-9.087789,53.292859,Galway,,Republic of Ireland,B&B,680,B&B_Galway,2,Sect,99,"[2, 6, 6, 1]"
Muxnaw Lodge,http://muxnawlodge.eu,+353(0)646641252,-9.581869,51.869558,Kerry,Kenmare,Republic of Ireland,"B&B,B&Bs,Historic House",1096,"B&B,B&Bs,Historic House_Kerry",2,Sect,47,"[4, 0, 3, 7]"
Burren,,+353(0)949388362,-8.930351,53.802555,Mayo,Burren,Republic of Ireland,B&B,922,B&B_Mayo,1,Div,99,"[2, 7, 3, 4]"
Avila,http://www.avilabandbkilkenny.com,+353(0)567751072,-7.265853,52.666629,Kilkenny,Kilkenny City,Republic of Ireland,B&B,794,B&B_Kilkenny,4,Div,88,"[9, 8]"
Riverbank Cottages,http://www.selfcateringscarriff.com,+353(0)61921354,-8.532997,52.908158,Clare,Scarriff,Republic of Ireland,Self Catering Accommodation,909,Self Catering Accommodation_Clare,3,Zone,97,"[5, 7]"
Frewin Cottage,http://www.frewinhouse.com,3.53749E+11,-7.647004,55.03199,Donegal,Ramelton,Republic of Ireland,Self Catering Accommodation,1181,Self Catering Accommodation_Donegal,5,Div,54,"[2, 9, 2, 3]"
Tigh Mhic,https://www.vrbo.com/en-gb/p8051450?bc=ODHR&preferlocale=true&uni_id=3383793&vgdc=HAUK,+353(0)863203018,-8.839359,53.734091,Mayo,Claremorris,Ireland,Self Catering Accommodation,1115,Self Catering Accommodation_Mayo,4,Blk,42,"[8, 5, 7]"
Emy Lake House,http://www.emylakehouse.com,+353(0)4787266,-6.9675908,54.3405419,Monaghan,Emyvale,Ireland,Self Catering Accommodation,1101,Self Catering Accommodation_Monaghan,1,Sect,72,"[9, 8, 9, 9, 9]"
New Forest Apartments,http://www.newforest.ie/accommodation/,3.53449E+11,-7.430731388,53.38891031,Westmeath,Tyrrellspass,Ireland,"Self Catering Accommodation,Welcome Standard",878,"Self Catering Accommodation,Welcome Standard_Westmeath",1,Lot,8,"[1, 1, 7, 3]"
Glendalough International Youth Hostel,https://anoige.ie/glendalough-international-hostel/,+353(0)40445342,-6.330241,53.011003,Wicklow,Glendalough,Republic of Ireland,Hostel,1071,Hostel_Wicklow,3,Blk,84,"[9, 6, 7, 2, 4]"
Rivermount House,http://www.rivermount.com,+353(0)214778033,-8.563271,51.688255,Cork,Kinsale,Republic of Ireland,B&B,831,B&B_Cork,3,Blk,33,"[8, 2, 9, 4, 8]"
Sharamore House,http://www.sharamore.com,+353(0)9521073,-10.041984,53.511588,Galway,Clifden,Republic of Ireland,B&B,1012,B&B_Galway,2,Sect,1,"[6, 1, 3, 7]"
Earls Court Hotel,http://www.killarney-earlscourt.ie,+353(0)646634009,-9.504769,52.051678,Kerry,Killarney,Republic of Ireland,Hotel,984,Hotel_Kerry,4,Zone,24,"[0, 0, 6, 4, 8]"
O'Neill Holiday Homes,http://www.oneill-holiday-homes.com,+353(0)91635182,-8.790961,53.156171,Galway,Ardrahan,Republic of Ireland,Self Catering Accommodation,750,Self Catering Accommodation_Galway,3,Sect,24,"[3, 0]"
Kilcommon Lodge,http://www.kilcommonlodge.ie,+353(0)9784621,-9.801228984,54.2660522,Mayo,Ballina,Republic of Ireland,Hostel,760,Hostel_Mayo,4,Sect,2,"[8, 1, 3, 8]"
Rocklands House,http://www.kinsaletown.com,+353(0)214772609,-8.528187,51.696388,Cork,Kinsale,Republic of Ireland,B&B,636,B&B_Cork,1,Blk,67,"[9, 8]"
Villa de Porres,http://www.villadeporresbandb.com,+353(0)91592239,-9.153742,53.253933,Galway,Galway City,Republic of Ireland,B&B,684,B&B_Galway,5,Div,10,"[1, 6]"
Woodbrook House,http://www.woodbrookhouse.ie,+353(0)539255114,-6.736198568,52.54827346,Wexford,Enniscorthy,Republic of Ireland,"B&B,B&Bs,Historic House",860,"B&B,B&Bs,Historic House_Wexford",2,Blk,84,"[5, 0]"
Kingfisher Lodge,http://www.kingfisherlodgekillarney.com,+353(0)646637131,-9.506048302,52.06367276,Kerry,Killarney,Republic of Ireland,"B&B,Welcome Standard",887,"B&B,Welcome Standard_Kerry",3,Zone,45,"[3, 7, 8, 4]"
Inishbofin Island Hostel,http://www.inishbofin-hostel.ie,+353(0)9545855,-10.198127,53.615789,Galway,Inishbofin Island,Republic of Ireland,Hostel,699,Hostel_Galway,3,Zone,72,"[6, 9, 2, 2]"
Ben Lettery Youth Hostel,https://twitter.com/HiIreland,+353(0)18304555,-9.842964,53.470825,Galway,Ballinafad,Republic of Ireland,Hostel,850,Hostel_Galway,5,Zone,34,"[7, 8, 2]"
Sonas,,+353(0)9532277,-9.827720452,53.32662555,Galway,Carna,Ireland,B&B,963,B&B_Galway,2,Lot,14,"[6, 5]"
The Schoolhouse at Annaghmore,http://irishlandmark.com/property/schoolhouse-at-annaghmore/,+353(0)16704733,-8.547494221,54.151905,Sligo,Collooney,Ireland,"Self Catering Accommodation,Welcome Standard",739,"Self Catering Accommodation,Welcome Standard_Sligo",2,Blk,18,"[1, 8, 8]"
Railway Crossing Cottage - Irish Landmark Trust,http://irishlandmark.com/property/railway-crossing-cottage-3/,+353(0)16704733,-8.1418418,54.658985,Donegal,Donegal Town,Ireland,"Self Catering Accommodation,Welcome Standard",803,"Self Catering Accommodation,Welcome Standard_Donegal",2,Lot,64,"[5, 2, 4, 0]"
Bay View Country House,http://www.bayviewcountryhouse.com,+353(0)749541145,-8.408837,54.771139,Donegal,Ardara,Republic of Ireland,B&B,820,B&B_Donegal,2,Div,71,"[4, 4]"
Cois Abhainn,http://www.clareisland.ie,+353(0)9826216,-10.03069324,53.79455413,Mayo,Clare Island,Republic of Ireland,B&B,903,B&B_Mayo,1,Lot,27,"[9, 2]"
Carrown Tober House,http://www.carrowntoberhouse.ie,35391552166,-9.3117818,53.4245158,Galway,Oughterard,Ireland,B&B,820,B&B_Galway,1,Zone,36,"[4, 4, 8, 7]"
Coastline House,http://www.coastlinedingle.com,+353(0)669152494,-10.28463881,52.14060399,Kerry,Dingle,Ireland,B&B,1042,B&B_Kerry,2,Blk,94,"[3, 2, 4, 5, 3]"
Glenderan,http://www.mayo-westport.com,+353(0)9826585,-9.55167,53.793422,Mayo,Rosbeg,Republic of Ireland,B&B,796,B&B_Mayo,3,Blk,85,"[1, 5, 7]"
Dawn B&B,http://www.dawnbandb.com,+353(0)51384465,-7.304632,52.233605,Waterford,Kilmeaden,Republic of Ireland,B&B,860,B&B_Waterford,2,Lot,41,"[8, 9, 9, 0]"
Vaughan Lodge,http://vaughanlodge.ie/,+353(0)657081111,-9.341021,52.933529,Clare,Lahinch,Republic of Ireland,Hotel,828,Hotel_Clare,2,Div,24,"[3, 4, 4, 2, 8]"
Skeffington Arms Hotel,https://www.skeffington.ie/,35391563173,-9.049887919,53.27406517,Galway,Galway City,Republic of Ireland,Hotel,709,Hotel_Galway,4,Div,30,"[9, 9, 4, 7]"
Fitzgeralds Farmhouse & Equestrian Centre,http://www.fitzgeraldsfarmhouse.com,+353(0)6831217,-9.302449,52.371901,Limerick,Abbeyfeale,Republic of Ireland,B&B,1012,B&B_Limerick,2,Lot,54,"[4, 7, 6, 9]"
The Lodge at Harvey's Point,https://twitter.com/HarveysLodge,+353(0)749724313,-8.051888199,54.69794279,Donegal,Donegal Town,Ireland,"B&B,Welcome Standard",741,"B&B,Welcome Standard_Donegal",5,Div,57,"[6, 9, 1, 7, 3]"
Longcourt House Hotel,http://longcourthousehotel.ie,+353(0)6925300,-9.051032067,52.44888477,Limerick,Newcastle West,Ireland,Hotel,778,Hotel_Limerick,4,Div,19,"[7, 2, 8]"
Island View House (Cong),http://www.bandbireland.com/accommodation/26143/island-view-house,+353(0)949546302,-9.356867,53.529,Galway,Clonbur,Republic of Ireland,B&B,1076,B&B_Galway,1,Sect,7,"[3, 3, 4]"
The White Cottage,,35314946082,-9.2648691,53.4202686,Galway,,Ireland,Self Catering Accommodation,1170,Self Catering Accommodation_Galway,2,Sect,50,"[1, 5, 8, 4, 5]"
Sweeney Self Catering,,+353(0)949251515,-8.957419,53.946737,Mayo,Swinford,Republic of Ireland,Self Catering Accommodation,1003,Self Catering Accommodation_Mayo,1,Blk,79,"[1, 6, 9]"
Creacon Wellness Retreat,https://www.creaconwellnessretreat.com/,35351447666,-6.941525175,52.36146698,Wexford,New Ross,Ireland,"B&B,Welcome Standard",1150,"B&B,Welcome Standard_Wexford",2,Lot,16,"[4, 1, 9, 8]"
Carraig Rua,http://www.carraigruabandb.com,+353(0)567722929,-7.242511,52.653404,Kilkenny,Kilkenny City,Republic of Ireland,B&B,1113,B&B_Kilkenny,2,Sect,41,"[3, 6, 4, 2, 2]"
